"response","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
3,532,-30,-0.33,0.12,0.09,-1.2,-13,-8,0.009,-0.5,0.021,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02
7,475,-20,-0.23,0.12,0.13,-1.5,-13,-5,0.009,-0.3,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.022,0.022,0.021,0.021,0.02,0,0,0,0,0,0,0,0.001,0,0,0,0.001,0,0.6,0.02
5,-255,-11,0.18,0.17,0.83,-1.9,-14,-15,0.017,1.4,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022
2,-363,-15,0.31,0.22,0.94,-1.7,-14,-16,0.015,-0.5,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,-0.002,0,0,0,0,0,0,0,0.6,0.022
3,-606,-32,0.34,0.13,1.13,-1,-13,-10,-0.015,0.5,0.018,0.02,0.02,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,-0.003,-0.002,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021
7,-201,-70,-0.08,-0.16,0.62,-0.5,-12,28,-0.01,-0.7,0.016,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.015
6,311,-66,-0.02,-0.07,0.23,-0.8,-13,8,0.016,1.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018
5,396,-61,0.11,-0.02,0.15,-0.8,-13,10,0.015,-0.5,0.019,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018
2,453,-57,0.2,-0.04,0.09,-0.7,-13,9,0.014,0.1,0.02,0.019,0.019,0.019,0.019,0.019,0.019,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.001,0,0,0,0,0.001,0,0,0,0,0,0,0,0.5,0.018
4,85,-32,-0.04,0.27,0.56,0.1,-12,-24,-0.018,-0.4,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0,0,0,0,0,-0.004,0,0,0,0,0,0,0,0.6,0.023
6,-131,-35,-0.27,0.06,0.67,-0.4,-12,-3,-0.001,0.3,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.019
4,-97,-44,0.04,0.04,0.62,-1.2,-13,3,0.013,0.2,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019
2,-42,-47,0.21,0,0.58,-0.7,-13,-1,-0.006,0.5,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018
5,204,-44,-0.16,-0.05,0.3,-0.5,-12,16,-0.011,-0.9,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017
4,640,9,-0.04,0.15,-0.05,-1.6,-13,1,0.005,-0.6,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.02,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.5,0.02
5,391,27,0.05,0.3,0.27,-1.5,-13,-21,0.003,-1.9,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022
6,-210,31,0.19,0.24,0.8,-1.2,-13,-19,0.005,0,0.019,0.019,0.019,0.02,0.02,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,-0.002,0,-0.003,0,0,0,0,0,0,0,0,0,0.6,0.022
5,-387,20,0.31,0.09,0.88,-0.7,-13,5,0.008,-1.5,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019
2,-365,3,0.37,-0.06,0.85,0.3,-12,3,-0.003,1.8,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018
5,-224,-15,-0.07,0.03,0.74,1.2,-11,2,-0.018,-0.2,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019
7,648,9,-0.14,0.02,-0.08,-0.7,-13,7,0.003,-0.4,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.5,0.018
4,605,44,0.17,0.26,0.02,-0.8,-13,-6,0.013,-1.3,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022
3,-70,61,0.28,0.24,0.68,0.4,-12,-22,-0.005,-0.2,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022
4,-419,53,0.17,0.05,0.95,0.8,-11,-12,-0.012,2.9,0.02,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021
6,-373,10,-0.18,0.01,0.86,0.6,-11,4,-0.004,0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018
7,-319,3,-0.22,0.01,0.81,0.3,-12,5,-0.003,0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,-0.001,0,0,0,0,-0.001,0,-0.001,0,-0.001,0,0,0,0.5,0.018
6,-100,-7,0.01,-0.07,0.57,0,-12,16,0.014,-0.5,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017
3,-13,-8,0.09,-0.08,0.5,0,-12,14,0.013,-0.2,0.018,0.018,0.018,0.018,0.018,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0.5,0.017
5,133,5,-0.06,0.08,0.43,0.7,-11,-5,-0.013,0.1,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.6,0.02
6,-98,5,-0.22,0.11,0.65,0.1,-12,-7,0.004,0.2,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02
5,-177,-4,-0.03,0.05,0.7,-0.4,-12,0,0.008,-0.2,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019
4,78,-21,0.09,0.01,0.45,0.6,-11,5,-0.002,-0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018
3,118,-19,0.08,0.01,0.41,0.6,-11,5,-0.002,-0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018
6,131,-11,-0.17,0.08,0.43,0.5,-11,-4,-0.009,-0.3,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02
5,-95,-7,0.16,0.1,0.64,-0.2,-12,-6,0.009,-0.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,-0.002,0,0,0,0,0,0.6,0.02
4,-124,-13,0.24,0.06,0.65,0.7,-11,-2,-0.004,-0.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019
3,-137,-15,0.21,0.06,0.67,0.9,-11,-2,-0.004,0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,-0.002,0,0,0,0,0,0.5,0.019
6,-38,-23,-0.34,0.03,0.56,0.7,-11,2,-0.011,0,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019
7,79,-22,-0.34,0.01,0.44,-0.5,-12,7,0.01,-0.4,0.019,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018
2,252,-11,0.23,0.12,0.3,-0.8,-13,3,0.013,-0.6,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.02
2,29,-1,0.03,0.15,0.56,0.2,-12,-13,-0.026,0.8,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021
7,-191,-5,-0.45,-0.01,0.69,-0.4,-12,3,-0.016,2.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019
9,-166,-9,-0.62,0.05,0.68,-1.2,-13,1,-0.012,0.3,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.019,0.019,0.02,0.02,0.019,0.019,0.019,0,-0.001,0,-0.001,0,-0.002,0,-0.001,0,0.001,0,-0.001,0,0.5,0.019
1,-269,-51,-0.22,0.13,2.06,-0.6,-14,-6,0.004,0.1,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.057,0.057,0.059,0,0,0,0,0,0,0,0,0,-0.003,0,-0.003,0,1.7,0.059
1,17,-62,0.16,0.06,1.52,-0.9,-14,4,0.007,-0.2,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0.055
1,52,-62,0.22,0.07,1.47,-0.7,-14,3,0.005,-0.2,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.051,0.051,0.055,0.055,0.055,0.055,0.055,0,0,0,0,0,-0.003,0,-0.004,0,0,0,0,0,1.6,0.055
1,276,-56,0.13,0.13,1.11,-0.2,-13,7,-0.016,-1.8,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.052
1,349,-44,-0.18,0.28,1.08,-0.3,-13,-4,-0.012,-1.8,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0.056
1,263,-38,-0.3,0.16,1.2,-0.6,-13,-7,-0.011,0.4,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.056,0.056,0.056,0,0,0,0,0,0,0,0,0,-0.001,0,0,0,1.6,0.056
1,128,-31,-0.3,0.2,1.36,-1.3,-14,-7,0.005,0.1,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.055
1,34,-29,-0.23,0.23,1.48,-1.7,-15,-8,0.005,-0.2,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.053,0.053,0.055,0,0,0,0,0,0,0,0,0,-0.003,0,-0.003,0,1.5,0.055
1,-6,-29,-0.18,0.01,1.45,-1.9,-15,-1,0.006,1.5,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.051
1,13,-28,0.35,0.14,1.4,-1.8,-15,-2,0.014,-0.2,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0.051
1,-40,-28,0.53,0.2,1.47,-0.9,-14,-5,-0.007,-0.5,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0.051
1,-167,-34,0.38,0.05,1.54,0.3,-13,4,-0.006,0.3,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0.048
1,-107,-42,-0.05,0.03,1.41,1,-12,6,-0.019,-0.5,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.045,0.045,0.045,0,0,0,0,0,0,0,0,0,-0.003,0,0,0,1.3,0.045
1,-46,-44,-0.23,-0.09,1.3,0.9,-12,8,-0.018,0.7,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.045,0.045,0.044,0.044,0.044,0.044,0.044,0,0,0,-0.001,0,-0.001,0,0.001,0,0,0,0,0,1.3,0.044
1,191,-37,-0.16,0.05,1.01,-0.2,-13,4,0.004,-0.2,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0.044
1,243,-26,-0.14,0.1,0.95,-0.6,-13,-1,-0.003,-0.1,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.045,0.045,0.045,0,0,0,0,0,0,0,0,0,0.002,0,0,0,1.3,0.045
1,6,-16,-0.05,0.2,1.27,-1.1,-14,-9,0.004,-0.2,0.044,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,-0.003,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0.046
1,-109,-18,0.01,0.15,1.4,-1.1,-14,-9,0.004,0.2,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.044,0,0,0,0,0,0,0,0,0,0,0,-0.002,0,1.3,0.044
1,-5,-24,0.2,0.07,1.15,-0.7,-14,3,0.004,-0.2,0.042,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.002,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0.041
1,16,-24,0.22,0.22,1.17,-0.3,-13,-4,-0.006,-1.4,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0.043
1,-28,-26,0.08,0.01,1.09,0.2,-13,11,-0.006,-0.6,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0.038
2,-170,-5,-0.11,0.17,1.25,-0.6,-13,-7,-0.001,-0.2,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0.038
2,-303,-13,-0.08,0.05,1.37,-0.8,-14,-6,0.01,1.2,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.036
1,-164,-29,0.23,0.01,1.13,-0.5,-13,7,0.007,-0.3,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.033
1,-69,-33,0.15,0.1,1.06,0.4,-13,-3,-0.01,0.2,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.032,0.032,0.034,0.034,0.035,0.035,0.035,0,0,0,0,0,-0.002,0,-0.002,0,-0.002,0,0,0,1,0.035
2,60,-34,-0.03,0.01,0.82,0.6,-12,14,-0.02,-1.2,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.031
1,155,-3,-0.04,0.22,0.83,-0.9,-14,-14,0.007,0.2,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.036
2,-38,-1,0.04,0.26,1.04,-0.9,-14,-14,-0.005,-0.4,0.032,0.035,0.035,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,-0.004,-0.002,0,0,0,0,0,0,0,0,0,0,0,1,0.036
3,-255,-6,-0.01,-0.08,1.17,-0.9,-14,2,0.001,3.2,0.031,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.032
1,-89,-15,0.18,0.02,0.95,-0.8,-14,8,0.012,-0.4,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.03
2,-31,-16,0.27,0,0.88,-0.6,-13,7,0.01,0,0.031,0.031,0.031,0.031,0.031,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.03
1,-10,-16,-0.05,0.07,0.87,1.3,-12,-2,-0.006,0.2,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.031
3,9,-17,-0.38,0.07,0.82,0.4,-13,1,-0.008,-0.2,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.029
4,2,-16,-0.43,0.13,0.86,-0.7,-14,-6,0.01,-0.4,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0,0,0,0,0,0,0,0,0,0,0,-0.001,0,0.9,0.03
5,-25,-17,-0.3,0.12,0.86,-1,-14,-2,0.013,-0.2,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0,0,0,0,0,0,0,-0.001,0,0,0,0,0,0.8,0.03
2,21,-18,0.13,0.01,0.74,-1.3,-14,12,0.017,-0.4,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.027
1,82,-7,0.24,0.11,0.73,0.4,-13,-4,-0.006,-0.2,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.029
3,-195,-8,-0.12,-0.05,1.02,0.7,-12,-9,-0.016,1.9,0.027,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.027,0.001,0,0,0,0,0,0,0,0,0,0,-0.002,0,0.8,0.027
2,12,-13,-0.08,0.08,0.76,-0.3,-13,1,0.008,-0.3,0.028,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.027
2,-78,-14,-0.08,0.12,0.86,-0.5,-13,-4,-0.003,-0.1,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.028
3,-120,-16,-0.1,0.12,0.9,-0.6,-13,-5,-0.003,-0.1,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.028,0.028,0.028,0,0,0,0,0,0,0,0,0,-0.002,0,0,0,0.8,0.028
1,-56,-21,0.08,0.06,0.8,-0.7,-14,3,0.008,-0.2,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.026
4,-131,-24,-0.17,-0.05,0.85,-0.5,-13,3,-0.018,2.6,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.026
2,11,-28,-0.2,0.03,0.69,-1.3,-14,7,0.014,-0.5,0.026,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.025
3,-84,-25,-0.02,0.18,0.86,-1.5,-14,-10,-0.002,0,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.028
4,-274,-33,0.05,0.05,1,-1.5,-14,-2,0.01,1.6,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.026
2,-118,-48,0.36,-0.02,0.79,-0.7,-14,8,0.006,0.2,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.024
2,114,-43,-0.07,0.1,0.61,0.8,-12,-6,-0.013,0,0.025,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.026
4,58,-40,-0.23,0.02,0.65,0.5,-12,-4,-0.007,0.6,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.024,0,0,0,0,0,0,0,0,0,0,0,-0.002,0,0.7,0.024
3,301,-27,-0.06,0.03,0.37,-0.4,-13,5,0.009,0,0.025,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.024
2,194,-14,0.07,0.03,0.46,0.5,-13,4,-0.002,-0.1,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.023,0.023,0.023,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.6,0.023
5,107,-4,-0.15,0.11,0.57,0.5,-13,-5,-0.009,-0.2,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.024
3,113,1,-0.04,0.02,0.52,-0.2,-13,4,0.011,0.2,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.6,0.022
4,202,14,-0.03,0.17,0.47,-0.6,-14,-10,-0.001,0.1,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.024
2,-38,17,0.06,0.17,0.69,-0.6,-14,-9,0.006,-0.3,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.024
6,-403,-3,-0.14,0.14,1.02,-0.5,-13,-7,-0.008,-0.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.021,0.021,0.023,0,0,0,0,0,0,0,0,0,-0.003,0,-0.003,0,0.6,0.023
4,76,-13,0.07,-0.07,0.48,-0.9,-14,15,0.015,-0.3,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.019
3,297,-2,0.35,0.08,0.35,-0.2,-13,-8,0.003,1.2,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.023,0.023,0.023,0.023,0.022,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0.6,0.022
2,140,6,0.32,0.18,0.53,0.4,-13,-15,-0.007,0.6,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.024
5,-266,-1,-0.05,0.12,0.86,1,-12,-3,-0.014,-0.8,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022
6,-335,-12,-0.21,-0.07,0.89,0.6,-12,3,0.005,2.3,0.02,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.02,-0.002,0,0,0,0,0,0,0,0,0,0,0.001,0,0.6,0.02
5,-197,-24,0.01,-0.03,0.72,0.4,-13,15,0.011,-1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019
4,-124,-26,0.08,-0.06,0.66,0.4,-13,11,0.011,-0.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.019
