# glaciers              package:nasaweather              R Documentation
#
# Glacier locations
#
# Description:
#
#      Downloaded by Dianne Cook.
#
# Format:
#
#      id A 12/13-character unique glacier identifier
#
#      name 30-character name of the glacier.
#
#      lat,long Location of the glacier: "The point on the glacier whose
#           coordinates are given should be in the upper part of the
#           ablation area, in the main stream and sufficiently high so as
#           not to be lost if the glacier retreats"
#
#      area The total area of the glacier in a horizontal projection in
#           square kilometres, up to 6 digits.
#
#      country 2-character abbreviation for the name of the country or
#           territory in which the glacier is located. These codes are
#           ISO3166 country codes
#
# Source:
#
#      <URL: http://nsidc.org/data/glacier_inventory/>
#
#
#    Hadley Wickham's nasaweather-0.1 package,
# see https://cran.r-project.org/package=nasaweather
#
#  License: GPL-3
"id","name","lat","long","area","country"
"RB1D22124356","NA",-14.88933333,-69.123," NA","RB"
"RB1D22124357","NA",-14.9015,-69.09,"0.12","RB"
"RB1D22124358","NA",-14.908,-69.08683333,"0.02","RB"
"RB1D22124360","NA",-14.87833333,-69.02466667,"0.2","RB"
"RB1D22124361","NA",-14.89766667,-69.09816667,"0.03","RB"
"RB1D22124362","NA",-14.89116667,-69.0905,"2.43","RB"
"RB1D22124363","NA",-14.89883333,-69.08033333,"0.09","RB"
"RB1D22124364","NA",-14.8975,-69.07666667,"0.02","RB"
"RB1D22124365","NA",-14.8945,-69.07933333,"0.07","RB"
"RB1D22124366","NA",-14.894,-69.07883333,"0.01","RB"
"RB1D22124367","NA",-14.8905,-69.07666667,"0.05","RB"
"RB1D22124368","NA",-14.893,-69.07216667,"0.01","RB"
"RB1D22124369","NA",-14.87466667,-69.024,"0.02","RB"
"RB1D22124370","NA",-14.8915,-69.08,"0.01","RB"
"RB1D22124371","NA",-14.88933333,-69.08316667,"0.03","RB"
"RB1D22124372","NA",-14.88833333,-69.084,"0.06","RB"
"RB1D22124373","NA",-14.88633333,-69.0915,"0.15","RB"
"RB1D22124374","NA",-14.886,-69.09216667,"0.08","RB"
"RB1D22124375","NA",-14.88666667,-69.0945,"0.04","RB"
"RB1D22124377","NA",-14.8715,-69.07866667,"1.54","RB"
"RB1D22124378","NA",-14.87166667,-69.0705,"0.59","RB"
"RB1D22124381","NA",-14.87283333,-69.06366667,"0.01","RB"
"RB1D22124382","NA",-14.872,-69.06383333,"0.02","RB"
"RB1D22124383","NA",-14.87016667,-69.0625,"0.01","RB"
"RB1D22124384","NA",-14.86616667,-69.053," NA","RB"
"RB1D22124385","NA",-14.86666667,-69.05183333," NA","RB"
"RB1D22124386","NA",-14.863,-69.03883333," NA","RB"
"RB1D22124387","NA",-14.86,-69.0375,"0.01","RB"
"RB1D22124388","NA",-14.86,-69.03566667,"0.01","RB"
"RB1D22124389","NA",-14.87033333,-69.06716667,"0.04","RB"
"RB1D22124390","NA",-14.878,-69.02183333,"0.02","RB"
"RB1D22124391","NA",-14.8765,-69.02366667," NA","RB"
"RB1D22124392","NA",-14.87233333,-69.01633333," NA","RB"
"RB1D22124393","NA",-14.87083333,-69.02033333,"0.05","RB"
"RB1D22124394","NA",-14.82583333,-69.02233333,"0.02","RB"
"RB1D22124395","NA",-14.82583333,-69.0205,"0.01","RB"
"RB1D22124396","NA",-14.82633333,-69.0195,"0.01","RB"
"RB1D22124397","NA",-14.82583333,-69.01666667," NA","RB"
"RB1D22125011","NA",-14.82533333,-69.02183333,"0.01","RB"
"RB1D22125012","NA",-14.85916667,-69.03816667," NA","RB"
"RB1D22125013","NA",-14.85933333,-69.039," NA","RB"
"RB1D22125014","NA",-14.86016667,-69.0395,"0.02","RB"
"RB1D22125015","NA",-14.86933333,-69.0645,"0.01","RB"
"RB1D22125016","NA",-14.86933333,-69.06633333,"0.01","RB"
"RB1D22125018","NA",-14.87,-69.0725,"0.21","RB"
"RB1D22125019","NA",-14.8595,-69.07116667," NA","RB"
"RB1D22125021","NA",-14.86083333,-69.07233333,"0.02","RB"
"RB1D22125022","NA",-14.86616667,-69.076,"0.14","RB"
"RB1D22125023","NA",-14.86816667,-69.0805,"0.11","RB"
"RB1D22125024","NA",-14.8685,-69.08533333,"0.3","RB"
"RB1D22125025","NA",-14.8685,-69.08883333,"0.27","RB"
"RB1D22125026","NA",-14.86916667,-69.09066667,"0.31","RB"
"RB1D22125027","NA",-14.8705,-69.09366667,"0.33","RB"
"RB1D22125029","NA",-14.8765,-69.111,"0.68","RB"
"RB1D22125031","NA",-14.87383333,-69.114,"0.37","RB"
"RB1D22125032","NA",-14.869,-69.11733333,"0.17","RB"
"RB1D22125033","NA",-14.86183333,-69.11366667,"0.23","RB"
"RB1D22125034","NA",-14.85833333,-69.10966667,"0.04","RB"
"RB1D22125035","NA",-14.85683333,-69.10733333,"0.02","RB"
"RB1D22125036","NA",-14.85633333,-69.10583333," NA","RB"
"RB1D22125040","NA",-14.85566667,-69.10616667,"0.01","RB"
"RB1D22125041","NA",-14.85733333,-69.10816667,"0.02","RB"
"RB1D22125042","NA",-14.86183333,-69.11866667,"1.4","RB"
"RB1D22125044","NA",-14.862,-69.12366667,"1.81","RB"
"RB1D22125045","NA",-14.846,-69.14966667,"1.64","RB"
"RB1D22125046","NA",-14.841,-69.13916667,"0.11","RB"
"RB1D22125047","NA",-14.84033333,-69.13783333,"0.05","RB"
"RB1D22125048","NA",-14.83766667,-69.13316667,"0.03","RB"
"RB1D22125049","NA",-14.83716667,-69.13033333,"0.02","RB"
"RB1D22125051","NA",-14.84333333,-69.14266667,"0.58","RB"
"RB1D22125052","NA",-14.844,-69.15316667,"0.33","RB"
"RB1D22125053","NA",-14.834,-69.15866667,"0.31","RB"
"RB1D22125054","NA",-14.832,-69.15933333,"0.33","RB"
"RB1D22125055","NA",-14.82816667,-69.16266667,"0.01","RB"
"RB1D22125056","NA",-14.81933333,-69.154,"1.55","RB"
"RB1D22125057","NA",-14.81866667,-69.1525,"0.05","RB"
"RB1D22125058","NA",-14.816,-69.15483333,"0.04","RB"
"RB1D22125059","NA",-14.815,-69.15966667,"0.05","RB"
"RB1D22125061","NA",-14.80483333,-69.16583333," NA","RB"
"RB1D22125062","NA",-14.814,-69.1655,"0.12","RB"
"RB1D22125111","NA",-14.66666667,-69.16666667,"0.25","RB"
"RB1D22125112","NA",-14.66666667,-69.16666667,"0.11","RB"
"RB1D22125113","NA",-14.66666667,-69.16666667,"0.27","RB"
"RB1D22125114","NA",-14.66666667,-69.16666667,"0.46","RB"
"RB1D22125115","NA",-14.66666667,-69.16666667,"3.35","RB"
"RB1D22125116","NA",-14.66666667,-69.16666667,"1.04","RB"
"RB1D22125117","NA",-14.66666667,-69.16666667,"0.52","RB"
"RB1D22125121","NA",-14.66666667,-69.16666667,"2.44","RB"
"RB1D22125122","NA",-14.66666667,-69.16666667,"0.12","RB"
"RB1D22125123","NA",-14.66666667,-69.16666667,"0.17","RB"
"RB1D22125124","NA",-14.66666667,-69.16666667,"0.2","RB"
"RB1D22125125","NA",-14.66666667,-69.16666667,"0.08","RB"
"RB1D22125126","NA",-14.66666667,-69.16666667,"0.01","RB"
"RB1D22125131","NA",-14.66666667,-69.16666667,"0.03","RB"
"RB1D22125132","NA",-14.66666667,-69.16666667,"0.04","RB"
"RB1D22125133","NA",-14.66666667,-69.16666667," NA","RB"
"RB1D22125141","NA",-14.66666667,-69.16666667," NA","RB"
"RB1D22125142","NA",-14.66666667,-69.16666667,"0.59","RB"
"RB1D22125143","NA",-14.66666667,-69.16666667,"0.24","RB"
"RB1D22125144","NA",-14.66666667,-69.16666667,"0.33","RB"
"RB1D22125201","NA",-14.66666667,-69.16666667," NA","RB"
"RB1D22125202","NA",-14.66666667,-69.16666667," NA","RB"
"RB1D22125203","NA",-14.66666667,-69.16666667," NA","RB"
"RB1D22125204","NA",-14.66666667,-69.16666667,"0.85","RB"
"RB1D22125205","NA",-14.66666667,-69.16666667,"0.44","RB"
"RB1D22125206","NA",-14.66666667,-69.16666667,"0.16","RB"
"RB1D22125207","NA",-14.66666667,-69.16666667,"0.01","RB"
"RB1D22125208","NA",-14.66666667,-69.16666667,"0.01","RB"
"RB1D22125209","NA",-14.66666667,-69.16666667," NA","RB"
"RB1D22125211","NA",-14.66666667,-69.16666667," NA","RB"
"RB1D22125212","NA",-14.66666667,-69.16666667,"0.57","RB"
"RB1D22125213","NA",-14.66666667,-69.16666667,"0.72","RB"
"RB1D22125214","NA",-14.66666667,-69.16666667," NA","RB"
"RB1D22125215","NA",-14.66666667,-69.16666667,"0.02","RB"
"RB1D22125216","NA",-14.66666667,-69.16666667,"0.06","RB"
"RB1D22125217","NA",-14.66666667,-69.16666667,"0.36","RB"
"RB1D22125218","NA",-14.66666667,-69.16666667,"1.85","RB"
"RB1D22125219","NA",-14.66666667,-69.16666667,"0.32","RB"
"RB1D22125220","NA",-14.66666667,-69.16666667,"0.06","RB"
"RB1D22125221","NA",-14.66666667,-69.16666667,"0.04","RB"
"RB1D22125222","NA",-14.66666667,-69.16666667,"0.02","RB"
"RB1D22125223","NA",-14.66666667,-69.16666667,"0.18","RB"
"RB1D22125224","NA",-14.66666667,-69.16666667,"0.82","RB"
"RB1D22125225","NA",-14.66666667,-69.16666667,"0.17","RB"
"RB1D22125226","NA",-14.66666667,-69.16666667,"1.85","RB"
"RB1D22125227","NA",-14.66666667,-69.16666667,"0.4","RB"
"RB1D22125228","NA",-14.66666667,-69.16666667,"0.41","RB"
"RB1D22125229","NA",-14.66666667,-69.16666667,"0.33","RB"
"RB1D22125230","NA",-14.66666667,-69.16666667,"0.08","RB"
"RB1D22125231","NA",-14.66666667,-69.16666667,"0.03","RB"
"RB1D22125232","NA",-14.66666667,-69.16666667,"0.01","RB"
"RB1D22125233","NA",-14.66666667,-69.16666667," NA","RB"
"RB1D22125234","NA",-14.66666667,-69.16666667,"0.01","RB"
"RB1D22125235","NA",-14.66666667,-69.16666667," NA","RB"
"RB1D22125236","NA",-14.66666667,-69.16666667," NA","RB"
"RB1D22125237","NA",-14.66666667,-69.16666667," NA","RB"
"RB1D22125238","NA",-14.66666667,-69.16666667," NA","RB"
"RB1D22125239","NA",-14.66666667,-69.16666667,"0.02","RB"
"RB1D22125311","NA",-14.66666667,-69.16666667," NA","RB"
"RB1D22125312","NA",-14.66666667,-69.16666667,"0.01","RB"
"RB1D22125321","NA",-14.66666667,-69.16666667,"0.09","RB"
"RB1D22125322","NA",-14.66666667,-69.16666667,"0.04","RB"
"RB1D22125323","NA",-14.66666667,-69.16666667," NA","RB"
"RB1D22125324","NA",-14.66666667,-69.16666667,"0.04","RB"
"RB1D22126110","NA",-14.66666667,-69.16666667," NA","RB"
"RB1D22126111","NA",-14.66666667,-69.16666667," NA","RB"
"RB1D22126112","NA",-14.66666667,-69.16666667,"0.03","RB"
"RB1D22126114","NA",-14.66666667,-69.16666667," NA","RB"
"RB1D22126115","NA",-14.66666667,-69.16666667,"0.02","RB"
"RB1D22126116","NA",-14.66666667,-69.16666667,"0.02","RB"
"RB1D22126117","NA",-14.66666667,-69.16666667," NA","RB"
"RB1D22126119","NA",-14.66666667,-69.16666667,"0.06","RB"
"RB1D22126120","NA",-14.66666667,-69.16666667,"0.01","RB"
"RB1D22126121","NA",-14.66666667,-69.16666667," NA","RB"
"RB1D22126122","NA",-14.66666667,-69.16666667," NA","RB"
"RB1D22126123","NA",-14.66666667,-69.16666667,"0.01","RB"
"RB1D22126124","NA",-14.66666667,-69.16666667," NA","RB"
"RB1D22126125","NA",-14.66666667,-69.16666667,"0.01","RB"
"RB1D22126126","NA",-14.66666667,-69.16666667,"0.1","RB"
"RB1D22126127","NA",-14.66666667,-69.16666667," NA","RB"
"RB1D22126128","NA",-14.66666667,-69.16666667," NA","RB"
"RB1D22126130","NA",-14.66666667,-69.16666667,"0.01","RB"
"RB1D22126131","NA",-14.66666667,-69.16666667," NA","RB"
"RB1D22126132","NA",-14.66666667,-69.16666667,"0.28","RB"
"RB1D22126134","NA",-14.66666667,-69.16666667,"0.01","RB"
"RB1D22126135","NA",-14.66666667,-69.16666667," NA","RB"
"RB1D22126136","NA",-14.66666667,-69.16666667," NA","RB"
"RB1D22126137","NA",-14.66666667,-69.16666667,"0.18","RB"
"RB1D22126138","NA",-14.66666667,-69.16666667,"0.14","RB"
"RB1D22126139","NA",-14.66666667,-69.16666667,"0.02","RB"
"RB1D22126211","NA",-14.66666667,-69.16666667,"0.01","RB"
"RB1D22126212","NA",-14.66666667,-69.16666667," NA","RB"
"RB1D22126233","NA",-14.66666667,-69.16666667,"0.03","RB"
"RB1D22126310","NA",-14.66666667,-69.16666667,"0.04","RB"
"RB1D22126311","NA",-14.66666667,-69.16666667,"0.05","RB"
"RB1D22126312","NA",-14.66666667,-69.16666667,"0.33","RB"
"RB1D22126313","NA",-14.66666667,-69.16666667,"0.83","RB"
"RB1D22126314","NA",-14.66666667,-69.16666667,"0.25","RB"
"RB1D22126315","NA",-14.66666667,-69.16666667,"0.02","RB"
"RB1D22126316","NA",-14.66666667,-69.16666667,"0.02","RB"
"RB1D22126317","NA",-14.66666667,-69.16666667,"0.03","RB"
"RB1D22126318","NA",-14.66666667,-69.16666667,"0.12","RB"
"RB1D22126319","NA",-14.66666667,-69.16666667,"0.01","RB"
"RB1D22126321","NA",-14.66666667,-69.16666667," NA","RB"
"RB1D22126323","NA",-14.66666667,-69.16666667," NA","RB"
"RB1D22126324","NA",-14.66666667,-69.16666667," NA","RB"
"RB1D22126325","NA",-14.66666667,-69.16666667,"0.02","RB"
"RB1D22126331","NA",-14.66666667,-69.16666667,"0.04","RB"
"RB1D22126332","NA",-14.66666667,-69.16666667,"0.55","RB"
"RB1D22126333","NA",-14.66666667,-69.16666667,"0.01","RB"
"RB1D22126334","NA",-14.66666667,-69.16666667," NA","RB"
"RB1D22126335","NA",-14.66666667,-69.16666667,"0.04","RB"
"RB1D22126336","NA",-14.66666667,-69.16666667," NA","RB"
"RB1D22126341","NA",-14.66666667,-69.16666667,"0.01","RB"
"RB1D22126342","NA",-14.66666667,-69.16666667,"0.01","RB"
"RB1D22126411","NA",-14.66666667,-69.16666667,"0.18","RB"
"RB1D22126421","NA",-14.66666667,-69.16666667,"0.11","RB"
"RB1D22126422","NA",-14.66666667,-69.16666667," NA","RB"
"RB1D22126423","NA",-14.66666667,-69.16666667,"0.1","RB"
"RB1D22126424","NA",-14.66666667,-69.16666667,"0.15","RB"
"RB1D22126425","NA",-14.66666667,-69.16666667,"1.27","RB"
"RB1D22126426","NA",-14.66666667,-69.16666667,"0.48","RB"
"RB1D22126428","NA",-14.66666667,-69.16666667,"0.13","RB"
"RB1D22126429","NA",-14.66666667,-69.16666667,"0.09","RB"
"RB1D22126431","NA",-14.66666667,-69.16666667,"0.03","RB"
"RB1D22126432","NA",-14.66666667,-69.16666667,"0.02","RB"
"RB1D22126433","NA",-14.66666667,-69.16666667,"0.11","RB"
"RB1D22126434","NA",-14.66666667,-69.16666667,"0.03","RB"
"RB1D22126441","NA",-14.66666667,-69.16666667,"1.55","RB"
"RB1D22126442","NA",-14.66666667,-69.16666667,"0.21","RB"
"RB1D22126443","NA",-14.66666667,-69.16666667,"2.03","RB"
"RB1D22126444","NA",-14.66666667,-69.16666667,"0.01","RB"
"RB1D22126445","NA",-14.66666667,-69.16666667,"0.01","RB"
"RB1D22126451","NA",-14.66666667,-69.16666667,"0.03","RB"
"RB1D22126452","NA",-14.66666667,-69.16666667,"0.37","RB"
"RB1D22126453","NA",-14.66666667,-69.16666667,"0.09","RB"
"RB1D22126454","NA",-14.66666667,-69.16666667,"0.59","RB"
"RB1D22126455","NA",-14.66666667,-69.16666667,"0.17","RB"
"RB1D22126456","NA",-14.66666667,-69.16666667,"9.2","RB"
"RB1D22126457","NA",-14.66666667,-69.16666667,"0.03","RB"
"RB1D22126458","NA",-14.66666667,-69.16666667,"0.01","RB"
"RB1D22126459","NA",-14.66666667,-69.16666667,"0.6","RB"
"RB1D22126511","NA",-14.66666667,-69.16666667,"0.89","RB"
"RB1D22126512","NA",-14.66666667,-69.16666667,"0.16","RB"
"RB1D22126513","NA",-14.66666667,-69.16666667,"0.24","RB"
"RB1D22126521","NA",-14.66666667,-69.16666667,"1.35","RB"
"RB1D22126522","NA",-14.66666667,-69.16666667,"0.24","RB"
"RB1D22126523","NA",-14.66666667,-69.16666667,"0.03","RB"
"RB1D22126524","NA",-14.66666667,-69.16666667,"0.41","RB"
"RB1D22126525","NA",-14.66666667,-69.16666667,"0.01","RB"
"RB1D22126526","NA",-14.66666667,-69.16666667,"0.04","RB"
"RB1D22126531","NA",-14.66666667,-69.16666667,"0.01","RB"
"RB1D22126532","NA",-14.66666667,-69.16666667,"1.52","RB"
"RB1D22126541","NA",-14.66666667,-69.16666667,"0.07","RB"
"RB1D22126542","NA",-14.66666667,-69.16666667,"0.08","RB"
"RB1D22126543","NA",-14.66666667,-69.16666667,"1.67","RB"
"RB1D22126544","NA",-14.66666667,-69.16666667,"0.09","RB"
"RB1D22126546","NA",-14.66666667,-69.16666667,"0.13","RB"
"RB1D22126551","NA",-14.66666667,-69.16666667," NA","RB"
"RB1D22126552","NA",-14.66666667,-69.16666667,"0.02","RB"
"RB1D22126553","NA",-14.66666667,-69.16666667,"0.01","RB"
"RB1D22126554","NA",-14.66666667,-69.16666667,"0.79","RB"
"RB1D22126555","NA",-14.66666667,-69.16666667,"0.01","RB"
"RB1D22126556","NA",-14.66666667,-69.16666667," NA","RB"
"RB1D22126557","NA",-14.66666667,-69.16666667,"0.03","RB"
"RB1D22126561","NA",-14.66666667,-69.16666667,"0.11","RB"
"RB1D22126562","NA",-14.66666667,-69.16666667,"0.01","RB"
"RB1D22126563","NA",-14.66666667,-69.16666667,"0.23","RB"
"RB1D22126564","NA",-14.66666667,-69.16666667,"0.02","RB"
"RB1D22126565","NA",-14.66666667,-69.16666667,"0.02","RB"
"RB1D22126566","NA",-14.66666667,-69.16666667,"0.01","RB"
"RB1D22126567","NA",-14.66666667,-69.16666667,"0.01","RB"
"RB1D22126568","NA",-14.66666667,-69.16666667," NA","RB"
"RB1D22126569","NA",-14.66666667,-69.16666667," NA","RB"
"RB1D22142281","NA",-15.75,-67.66666667,"0.09","RB"
"RB1D22142282","NA",-15.75,-67.66666667,"0.04","RB"
"RB1D22142283","NA",-15.75,-67.66666667,"0.1","RB"
"RB1D22142285","NA",-15.75,-67.66666667,"0.05","RB"
"RB1D22142286","NA",-15.75,-67.66666667,"0.05","RB"
"RB1D22142291","NA",-15.78566667,-68.55866667,"0.12","RB"
"RB1D22142292","NA",-15.79516667,-68.55333333,"0.12","RB"
"RB1D22142293","NA",-15.80066667,-68.55583333,"0.31","RB"
"RB1D22142294","NA",-15.80083333,-68.5615,"0.01","RB"
"RB1D22142310","NA",-15.80766667,-68.5535,"1.24","RB"
"RB1D22142311","NA",-15.81133333,-68.56133333,"0.16","RB"
"RB1D22142312","NA",-15.81466667,-68.546,"3.15","RB"
"RB1D22142313","NA",-15.84483333,-68.54233333,"4.14","RB"
"RB1D22142314","NA",-15.84983333,-68.544,"4.09","RB"
"RB1D22142315","NA",-15.838,-68.5535,"0.13","RB"
"RB1D22142321","NA",-15.83466667,-68.56816667,"0.04","RB"
"RB1D22142322","NA",-15.8365,-68.56816667,"0.03","RB"
"RB1D22142323","NA",-15.84116667,-68.57133333,"0.04","RB"
"RB1D22142324","NA",-15.843,-68.5675,"0.2","RB"
"RB1D22142325","NA",-15.84483333,-68.57166667,"0.01","RB"
"RB1D22142326","NA",-15.84783333,-68.56766667,"0.11","RB"
"RB1D22142327","NA",-15.85433333,-68.55933333,"0.93","RB"
"RB1D22142330","NA",-15.85683333,-68.5665,"0.22","RB"
"RB1D22142331","NA",-15.85733333,-68.54783333,"2.88","RB"
"RB1D22142332","NA",-15.86833333,-68.55,"0.93","RB"
"RB1D22142335","NA",-15.86616667,-68.571,"0.04","RB"
"RB1D22142336","NA",-15.87533333,-68.5565,"0.88","RB"
"RB1D22142337","NA",-15.87966667,-68.5625,"0.76","RB"
"RB1D22142338","NA",-15.88233333,-68.56266667,"0.13","RB"
"RB1D22142339","NA",-15.8795,-68.557,"1.46","RB"
"RB1D22143328","NA",-16.13333333,-68.21666667,"0.07","RB"
"RB1D22143329","NA",-16.13333333,-68.21666667,"0.38","RB"
"RB1D22143384","NA",-15.75,-67.66666667,"0.01","RB"
"RB1D22144111","NA",-16,-68,"0.01","RB"
"RB1D22144112","NA",-16,-68,"0.02","RB"
"RB1D22144113","NA",-16,-68,"0.01","RB"
"RB1D22144114","NA",-16,-68,"0.01","RB"
"RB1D22144211","NA",-16,-68,"0.03","RB"
"RB1D22144213","NA",-16,-68,"0.01","RB"
"RB1D22144214","NA",-16,-68,"0.01","RB"
"RB1D22145911","NA",-15,-69.05,"0.46","RB"
"RB1D22145912","NA",-15,-69.05," NA","RB"
"RB1D22145913","NA",-15,-69.05,"0.06","RB"
"RB1D22145922","NA",-15,-69.05,"0.13","RB"
"RB1D22145923","NA",-15,-69.05,"0.01","RB"
"RB1D22145924","NA",-15,-69.05,"0.59","RB"
"RB1D22145931","NA",-15,-69.05,"1.38","RB"
"RB1D22145932","NA",-15,-69.05,"0.72","RB"
"RB1D22145933","NA",-15,-69.05,"0.06","RB"
"RB1D22145934","NA",-15,-69.05,"0.91","RB"
"RB1D22145935","NA",-15,-69.05,"0.35","RB"
"RB1D22146911","NA",-15,-69.05,"0.13","RB"
"RB1D22146912","NA",-15,-69.05,"0.05","RB"
"RB1D22146913","NA",-15,-69.05,"0.07","RB"
"RB1D22146914","NA",-15,-69.05," NA","RB"
"RB1D22146920","NA",-15,-69.05,"0.04","RB"
"RB1D22146921","NA",-15,-69.05,"0.1","RB"
"RB1D22146922","NA",-15,-69.05,"0.04","RB"
"RB1D22146923","NA",-15,-69.05,"0.41","RB"
"RB1D22146924","NA",-15,-69.05,"0.01","RB"
"RB1D22146925","NA",-15,-69.05,"0.58","RB"
"RB1D22146926","NA",-15,-69.05,"0.04","RB"
"RB1D22146927","NA",-15,-69.05,"0.14","RB"
"RB1D22146928","NA",-15,-69.05,"0.04","RB"
"RB1D22146929","NA",-15,-69.05,"0.06","RB"
"RB1D22146931","NA",-15,-69.05,"0.03","RB"
"RB1D22146933","NA",-15,-69.05,"0.01","RB"
"RB1D22146934","NA",-15,-69.05," NA","RB"
"RB1D22146935","NA",-15,-69.05,"0.01","RB"
"RB1D22146936","NA",-15,-69.05,"0.03","RB"
"RB1D2214A211","NA",-16,-68,"0.01","RB"
"RB1D2214A931","NA",-15,-69.05,"0.07","RB"
"RB1D22151111","NA",-16,-68.33333333," NA","RB"
"RB1D22151112","NA",-16,-68.33333333," NA","RB"
"RB1D22151113","NA",-16,-68.33333333,"0.01","RB"
"RB1D22151121","NA",-16,-68.33333333,"0.12","RB"
"RB1D22151131","NA",-16,-68.33333333," NA","RB"
"RB1D22151133","NA",-16,-68.33333333,"0.03","RB"
"RB1D22151134","NA",-16,-68.33333333,"0.15","RB"
"RB1D22151135","NA",-16,-68.33333333,"0.05","RB"
"RB1D22151136","NA",-16,-68.33333333,"0.02","RB"
"RB1D22151137","NA",-16,-68.33333333,"0.34","RB"
"RB1D22151141","NA",-16,-68.33333333,"0.02","RB"
"RB1D22151142","NA",-16,-68.33333333,"0.01","RB"
"RB1D22151143","NA",-16,-68.33333333,"0.08","RB"
"RB1D22151144","NA",-16,-68.33333333,"1.52","RB"
"RB1D22151145","NA",-16,-68.33333333,"0.27","RB"
"RB1D22151146","NA",-16,-68.33333333,"0.01","RB"
"RB1D22151147","NA",-16,-68.33333333,"0.25","RB"
"RB1D22151148","NA",-16,-68.33333333,"0.18","RB"
"RB1D22151221","NA",-16,-68.33333333,"0.09","RB"
"RB1D22151222","NA",-16,-68.33333333,"0.3","RB"
"RB1D22151223","NA",-16,-68.33333333,"0.29","RB"
"RB1D22151224","NA",-16,-68.33333333,"0.01","RB"
"RB1D22151225","NA",-16,-68.33333333,"0.08","RB"
"RB1D22151226","NA",-16,-68.33333333,"0.04","RB"
"RB1D22151231","NA",-16,-68.33333333,"0.52","RB"
"RB1D22151232","NA",-16,-68.33333333,"0.03","RB"
"RB1D22151233","NA",-16,-68.33333333,"1.56","RB"
"RB1D22151234","NA",-16,-68.33333333,"0.08","RB"
"RB1D22151241","NA",-16,-68.33333333,"0.33","RB"
"RB1D22151242","NA",-16,-68.33333333,"0.69","RB"
"RB1D22151243","NA",-16,-68.33333333,"0.02","RB"
"RB1D22151244","NA",-16,-68.33333333,"0.02","RB"
"RB1D22151251","NA",-16,-68.33333333,"0.03","RB"
"RB1D22151252","NA",-16,-68.33333333,"0.05","RB"
"RB1D22151253","NA",-16,-68.33333333,"0.14","RB"
"RB1D22151254","NA",-16,-68.33333333,"0.5","RB"
"RB1D22151255","NA",-16,-68.33333333,"0.39","RB"
"RB1D22151261","NA",-15.89883333,-68.4675,"0.53","RB"
"RB1D22151262","NA",-15.898,-68.46816667,"0.22","RB"
"RB1D22151263","NA",-15.89,-68.4745,"0.34","RB"
"RB1D22151264","NA",-15.88533333,-68.4755,"0.4","RB"
"RB1D22151265","NA",-15.8745,-68.47,"0.99","RB"
"RB1D22151266","NA",-15.86966667,-68.45983333,"3.42","RB"
"RB1D22151267","NA",-15.882,-68.44583333,"0.41","RB"
"RB1D22151268","NA",-15.887,-68.4455,"0.04","RB"
"RB1D22151269","NA",-15.88716667,-68.44216667,"0.06","RB"
"RB1D22151270","NA",-15.88333333,-68.44433333,"0.04","RB"
"RB1D22151271","NA",-15.88016667,-68.44483333,"0.01","RB"
"RB1D22151272","NA",-15.86833333,-68.44183333,"0.8","RB"
"RB1D22151273","NA",-15.86966667,-68.4395,"0.11","RB"
"RB1D22151274","NA",-15.86616667,-68.43,"0.57","RB"
"RB1D22151275","NA",-15.87383333,-68.42783333,"0.12","RB"
"RB1D22151277","NA",-15.865,-68.42616667,"0.77","RB"
"RB1D22151278","NA",-15.86383333,-68.42316667,"0.48","RB"
"RB1D22151279","NA",-15.86216667,-68.42116667,"0.17","RB"
"RB1D22152130","NA",-15.86283333,-68.42616667,"0.4","RB"
"RB1D22152131","NA",-15.8535,-68.42616667,"0.04","RB"
"RB1D22152132","NA",-15.84966667,-68.425," NA","RB"
"RB1D22152133","NA",-15.848,-68.42516667," NA","RB"
"RB1D22152134","NA",-15.85066667,-68.4265,"0.01","RB"
"RB1D22152135","NA",-15.86266667,-68.42733333,"1.31","RB"
"RB1D22152136","NA",-15.85766667,-68.4355,"0.17","RB"
"RB1D22152137","NA",-15.8645,-68.4365,"0.15","RB"
"RB1D22152138","NA",-15.86566667,-68.45416667,"0.53","RB"
"RB1D22152139","NA",-15.86183333,-68.44983333,"0.03","RB"
"RB1D22152140","NA",-15.853,-68.44633333,"0.05","RB"
"RB1D22152141","NA",-15.85733333,-68.45233333,"0.37","RB"
"RB1D22152142","NA",-15.86266667,-68.4525,"0.1","RB"
"RB1D22152143","NA",-15.85133333,-68.44666667,"0.04","RB"
"RB1D22152144","NA",-15.8565,-68.45316667,"0.34","RB"
"RB1D22152145","NA",-15.83933333,-68.45566667,"2.22","RB"
"RB1D22152146","NA",-15.84033333,-68.4405,"0.01","RB"
"RB1D22152147","NA",-15.83433333,-68.4405,"0.02","RB"
"RB1D22152150","NA",-15.81516667,-68.45833333,"0.01","RB"
"RB1D22152151","NA",-15.83383333,-68.4415,"0.53","RB"
"RB1D22152152","NA",-15.83783333,-68.45116667,"0.13","RB"
"RB1D22152153","NA",-15.83683333,-68.45866667,"0.1","RB"
"RB1D22152154","NA",-15.83316667,-68.462,"0.07","RB"
"RB1D22152155","NA",-15.827,-68.46283333,"0.07","RB"
"RB1D22152156","NA",-15.82733333,-68.46766667,"0.09","RB"
"RB1D22152157","NA",-15.821,-68.4575,"0.9","RB"
"RB1D22152158","NA",-15.821,-68.455,"0.01","RB"
